{'loss': '5.295', 'grad_norm': '0.2968', 'learning_rate': '0.003882', 'epoch': '2.241'}
{'loss': '5.285', 'grad_norm': '0.2682', 'learning_rate': '0.003861', 'epoch': '2.283'}
{'loss': '5.349', 'grad_norm': '0.3102', 'learning_rate': '0.00384', 'epoch': '2.324'}
{'loss': '5.295', 'grad_norm': '0.3162', 'learning_rate': '0.00382', 'epoch': '2.366'}
{'loss': '5.278', 'grad_norm': '0.2986', 'learning_rate': '0.003799', 'epoch': '2.407'}
{'loss': '5.406', 'grad_norm': '0.278', 'learning_rate': '0.003778', 'epoch': '2.449'}
{'loss': '5.423', 'grad_norm': '0.3433', 'learning_rate': '0.003757', 'epoch': '2.491'}
{'loss': '5.426', 'grad_norm': '0.2801', 'learning_rate': '0.003737', 'epoch': '2.532'}
{'loss': '5.254', 'grad_norm': '0.258', 'learning_rate': '0.003716', 'epoch': '2.574'}
{'loss': '5.504', 'grad_norm': '0.2548', 'learning_rate': '0.003695', 'epoch': '2.615'}
{'loss': '5.561', 'grad_norm': '0.2797', 'learning_rate': '0.003674', 'epoch': '2.657'}
{'loss': '5.325', 'grad_norm': '0.2783', 'learning_rate': '0.003654', 'epoch': '2.699'}
{'loss': '5.527', 'grad_norm': '0.316', 'learning_rate': '0.003633', 'epoch': '2.74'}
{'loss': '5.323', 'grad_norm': '0.2754', 'learning_rate': '0.003612', 'epoch': '2.782'}
{'loss': '5.331', 'grad_norm': '0.26', 'learning_rate': '0.003591', 'epoch': '2.823'}
{'loss': '5.08', 'grad_norm': '0.3036', 'learning_rate': '0.003571', 'epoch': '2.865'}
{'loss': '5.421', 'grad_norm': '0.2933', 'learning_rate': '0.00355', 'epoch': '2.906'}
{'loss': '5.231', 'grad_norm': '0.2456', 'learning_rate': '0.003529', 'epoch': '2.948'}
{'loss': '5.357', 'grad_norm': '0.2712', 'learning_rate': '0.003508', 'epoch': '2.99'}
{'loss': '5.26', 'grad_norm': '0.3488', 'learning_rate': '0.003488', 'epoch': '3.029'}
{'loss': '5.414', 'grad_norm': '0.2393', 'learning_rate': '0.003467', 'epoch': '3.071'}
{'loss': '5.374', 'grad_norm': '0.2272', 'learning_rate': '0.003446', 'epoch': '3.112'}
{'loss': '5.214', 'grad_norm': '0.2528', 'learning_rate': '0.003425', 'epoch': '3.154'}
{'loss': '5.393', 'grad_norm': '0.2348', 'learning_rate': '0.003405', 'epoch': '3.195'}
{'loss': '5.284', 'grad_norm': '0.262', 'learning_rate': '0.003384', 'epoch': '3.237'}
{'loss': '5.421', 'grad_norm': '0.291', 'learning_rate': '0.003363', 'epoch': '3.279'}
{'loss': '5.203', 'grad_norm': '0.3002', 'learning_rate': '0.003342', 'epoch': '3.32'}
{'loss': '5.32', 'grad_norm': '0.3359', 'learning_rate': '0.003322', 'epoch': '3.362'}
{'loss': '5.442', 'grad_norm': '0.2262', 'learning_rate': '0.003301', 'epoch': '3.403'}
{'loss': '5.188', 'grad_norm': '0.2806', 'learning_rate': '0.00328', 'epoch': '3.445'}
{'loss': '5.364', 'grad_norm': '0.256', 'learning_rate': '0.003259', 'epoch': '3.486'}
{'loss': '5.216', 'grad_norm': '0.2726', 'learning_rate': '0.003239', 'epoch': '3.528'}
{'loss': '5.311', 'grad_norm': '0.2488', 'learning_rate': '0.003218', 'epoch': '3.57'}
{'loss': '5.416', 'grad_norm': '0.2772', 'learning_rate': '0.003197', 'epoch': '3.611'}
{'loss': '5.435', 'grad_norm': '0.2707', 'learning_rate': '0.003176', 'epoch': '3.653'}
{'loss': '5.292', 'grad_norm': '0.26', 'learning_rate': '0.003156', 'epoch': '3.694'}
{'loss': '5.23', 'grad_norm': '0.2746', 'learning_rate': '0.003135', 'epoch': '3.736'}
{'loss': '5.382', 'grad_norm': '0.2652', 'learning_rate': '0.003114', 'epoch': '3.778'}
{'loss': '5.284', 'grad_norm': '0.2272', 'learning_rate': '0.003093', 'epoch': '3.819'}
{'loss': '5.225', 'grad_norm': '0.3105', 'learning_rate': '0.003073', 'epoch': '3.861'}
{'loss': '5.494', 'grad_norm': '0.2956', 'learning_rate': '0.003052', 'epoch': '3.902'}
{'loss': '5.218', 'grad_norm': '0.2385', 'learning_rate': '0.003031', 'epoch': '3.944'}
{'loss': '5.289', 'grad_norm': '0.2699', 'learning_rate': '0.00301', 'epoch': '3.985'}
{'loss': '5.309', 'grad_norm': '0.241', 'learning_rate': '0.00299', 'epoch': '4.025'}
{'loss': '5.44', 'grad_norm': '0.2221', 'learning_rate': '0.002969', 'epoch': '4.067'}
{'loss': '5.203', 'grad_norm': '0.2359', 'learning_rate': '0.002948', 'epoch': '4.108'}
{'loss': '5.155', 'grad_norm': '0.2265', 'learning_rate': '0.002927', 'epoch': '4.15'}
{'loss': '5.361', 'grad_norm': '0.2386', 'learning_rate': '0.002907', 'epoch': '4.191'}
{'loss': '5.48', 'grad_norm': '0.2502', 'learning_rate': '0.002886', 'epoch': '4.233'}
{'loss': '5.302', 'grad_norm': '0.2312', 'learning_rate': '0.002865', 'epoch': '4.274'}
{'loss': '5.279', 'grad_norm': '0.2443', 'learning_rate': '0.002844', 'epoch': '4.316'}
{'loss': '5.373', 'grad_norm': '0.2875', 'learning_rate': '0.002824', 'epoch': '4.358'}
{'loss': '5.509', 'grad_norm': '0.2409', 'learning_rate': '0.002803', 'epoch': '4.399'}
{'loss': '5.099', 'grad_norm': '0.2516', 'learning_rate': '0.002782', 'epoch': '4.441'}
{'loss': '5.428', 'grad_norm': '0.26', 'learning_rate': '0.002761', 'epoch': '4.482'}
{'loss': '5.488', 'grad_norm': '0.2412', 'learning_rate': '0.002741', 'epoch': '4.524'}
{'loss': '5.329', 'grad_norm': '0.2281', 'learning_rate': '0.00272', 'epoch': '4.565'}
{'loss': '5.388', 'grad_norm': '0.236', 'learning_rate': '0.002699', 'epoch': '4.607'}
{'loss': '5.239', 'grad_norm': '0.2152', 'learning_rate': '0.002678', 'epoch': '4.649'}
{'loss': '5.269', 'grad_norm': '0.2223', 'learning_rate': '0.002658', 'epoch': '4.69'}
{'loss': '5.134', 'grad_norm': '0.2578', 'learning_rate': '0.002637', 'epoch': '4.732'}
{'loss': '5.278', 'grad_norm': '0.2663', 'learning_rate': '0.002616', 'epoch': '4.773'}
{'loss': '5.118', 'grad_norm': '0.2658', 'learning_rate': '0.002595', 'epoch': '4.815'}
{'loss': '5.353', 'grad_norm': '0.2467', 'learning_rate': '0.002575', 'epoch': '4.857'}
{'loss': '5.316', 'grad_norm': '0.2577', 'learning_rate': '0.002554', 'epoch': '4.898'}
{'loss': '5.244', 'grad_norm': '0.2411', 'learning_rate': '0.002533', 'epoch': '4.94'}
{'loss': '5.157', 'grad_norm': '0.3112', 'learning_rate': '0.002512', 'epoch': '4.981'}
{'loss': '5.335', 'grad_norm': '0.2171', 'learning_rate': '0.002492', 'epoch': '5.021'}
{'loss': '5.24', 'grad_norm': '0.2325', 'learning_rate': '0.002471', 'epoch': '5.062'}
{'loss': '5.313', 'grad_norm': '0.3171', 'learning_rate': '0.00245', 'epoch': '5.104'}
{'loss': '5.239', 'grad_norm': '0.2207', 'learning_rate': '0.002429', 'epoch': '5.146'}
{'loss': '5.167', 'grad_norm': '0.2565', 'learning_rate': '0.002409', 'epoch': '5.187'}
{'loss': '5.39', 'grad_norm': '0.2379', 'learning_rate': '0.002388', 'epoch': '5.229'}
{'loss': '5.49', 'grad_norm': '0.2317', 'learning_rate': '0.002367', 'epoch': '5.27'}
{'loss': '5.247', 'grad_norm': '0.2412', 'learning_rate': '0.002346', 'epoch': '5.312'}
{'loss': '5.09', 'grad_norm': '0.2621', 'learning_rate': '0.002326', 'epoch': '5.353'}
{'loss': '5.043', 'grad_norm': '0.2483', 'learning_rate': '0.002305', 'epoch': '5.395'}
{'loss': '5.541', 'grad_norm': '0.243', 'learning_rate': '0.002284', 'epoch': '5.437'}
{'loss': '5.261', 'grad_norm': '0.2371', 'learning_rate': '0.002263', 'epoch': '5.478'}
{'loss': '5.239', 'grad_norm': '0.2298', 'learning_rate': '0.002243', 'epoch': '5.52'}
{'loss': '5.227', 'grad_norm': '0.2116', 'learning_rate': '0.002222', 'epoch': '5.561'}
{'loss': '5.275', 'grad_norm': '0.2601', 'learning_rate': '0.002201', 'epoch': '5.603'}
{'loss': '5.001', 'grad_norm': '0.2487', 'learning_rate': '0.00218', 'epoch': '5.644'}
{'loss': '5.249', 'grad_norm': '0.3205', 'learning_rate': '0.00216', 'epoch': '5.686'}
{'loss': '5.382', 'grad_norm': '0.2198', 'learning_rate': '0.002139', 'epoch': '5.728'}
{'loss': '5.298', 'grad_norm': '0.2548', 'learning_rate': '0.002118', 'epoch': '5.769'}
{'loss': '5.262', 'grad_norm': '0.2604', 'learning_rate': '0.002098', 'epoch': '5.811'}
{'loss': '5.462', 'grad_norm': '0.2575', 'learning_rate': '0.002077', 'epoch': '5.852'}
{'loss': '5.3', 'grad_norm': '0.266', 'learning_rate': '0.002056', 'epoch': '5.894'}
{'loss': '5.455', 'grad_norm': '0.2393', 'learning_rate': '0.002035', 'epoch': '5.936'}
{'loss': '5.208', 'grad_norm': '0.2276', 'learning_rate': '0.002015', 'epoch': '5.977'}
{'loss': '5.058', 'grad_norm': '0.243', 'learning_rate': '0.001994', 'epoch': '6.017'}
{'loss': '5.344', 'grad_norm': '0.2358', 'learning_rate': '0.001973', 'epoch': '6.058'}
{'loss': '5.248', 'grad_norm': '0.2602', 'learning_rate': '0.001952', 'epoch': '6.1'}
{'loss': '5.07', 'grad_norm': '0.2418', 'learning_rate': '0.001932', 'epoch': '6.141'}
{'loss': '5.222', 'grad_norm': '0.2528', 'learning_rate': '0.001911', 'epoch': '6.183'}
{'loss': '5.378', 'grad_norm': '0.2589', 'learning_rate': '0.00189', 'epoch': '6.225'}
{'loss': '5.321', 'grad_norm': '0.2295', 'learning_rate': '0.001869', 'epoch': '6.266'}
{'loss': '5.093', 'grad_norm': '0.2444', 'learning_rate': '0.001849', 'epoch': '6.308'}
{'loss': '5.424', 'grad_norm': '0.2489', 'learning_rate': '0.001828', 'epoch': '6.349'}
{'loss': '5.355', 'grad_norm': '0.22', 'learning_rate': '0.001807', 'epoch': '6.391'}
{'loss': '5.548', 'grad_norm': '0.255', 'learning_rate': '0.001786', 'epoch': '6.432'}
{'loss': '5.394', 'grad_norm': '0.2604', 'learning_rate': '0.001766', 'epoch': '6.474'}
{'loss': '5.211', 'grad_norm': '0.2923', 'learning_rate': '0.001745', 'epoch': '6.516'}
{'loss': '5.253', 'grad_norm': '0.2586', 'learning_rate': '0.001724', 'epoch': '6.557'}
{'loss': '5.254', 'grad_norm': '0.2525', 'learning_rate': '0.001703', 'epoch': '6.599'}
{'loss': '5.286', 'grad_norm': '0.2765', 'learning_rate': '0.001683', 'epoch': '6.64'}
{'loss': '5.051', 'grad_norm': '0.3164', 'learning_rate': '0.001662', 'epoch': '6.682'}
{'loss': '5.099', 'grad_norm': '0.2258', 'learning_rate': '0.001641', 'epoch': '6.723'}
{'loss': '5.422', 'grad_norm': '0.2083', 'learning_rate': '0.00162', 'epoch': '6.765'}
{'loss': '5.259', 'grad_norm': '0.27', 'learning_rate': '0.0016', 'epoch': '6.807'}
{'loss': '5.259', 'grad_norm': '0.2421', 'learning_rate': '0.001579', 'epoch': '6.848'}
{'loss': '5.315', 'grad_norm': '0.2157', 'learning_rate': '0.001558', 'epoch': '6.89'}
{'loss': '5.112', 'grad_norm': '0.225', 'learning_rate': '0.001537', 'epoch': '6.931'}
{'loss': '5.045', 'grad_norm': '0.2302', 'learning_rate': '0.001517', 'epoch': '6.973'}
{'loss': '5.359', 'grad_norm': '0.2469', 'learning_rate': '0.001496', 'epoch': '7.012'}
{'loss': '5.339', 'grad_norm': '0.2088', 'learning_rate': '0.001475', 'epoch': '7.054'}
{'loss': '5.179', 'grad_norm': '0.2377', 'learning_rate': '0.001454', 'epoch': '7.096'}
{'loss': '5.308', 'grad_norm': '0.2181', 'learning_rate': '0.001434', 'epoch': '7.137'}
{'loss': '5.228', 'grad_norm': '0.2597', 'learning_rate': '0.001413', 'epoch': '7.179'}
{'loss': '5.363', 'grad_norm': '0.2267', 'learning_rate': '0.001392', 'epoch': '7.22'}
{'loss': '5.016', 'grad_norm': '0.294', 'learning_rate': '0.001371', 'epoch': '7.262'}
{'loss': '5.061', 'grad_norm': '0.214', 'learning_rate': '0.001351', 'epoch': '7.304'}
{'loss': '5.396', 'grad_norm': '0.2669', 'learning_rate': '0.00133', 'epoch': '7.345'}
{'loss': '5.295', 'grad_norm': '0.2266', 'learning_rate': '0.001309', 'epoch': '7.387'}
{'loss': '5.242', 'grad_norm': '0.2333', 'learning_rate': '0.001288', 'epoch': '7.428'}
{'loss': '5.443', 'grad_norm': '0.2436', 'learning_rate': '0.001268', 'epoch': '7.47'}
{'loss': '5.277', 'grad_norm': '0.2305', 'learning_rate': '0.001247', 'epoch': '7.511'}
{'loss': '5.056', 'grad_norm': '0.2955', 'learning_rate': '0.001226', 'epoch': '7.553'}
{'loss': '5.26', 'grad_norm': '0.2261', 'learning_rate': '0.001205', 'epoch': '7.595'}
{'loss': '5.244', 'grad_norm': '0.231', 'learning_rate': '0.001185', 'epoch': '7.636'}
{'loss': '5.239', 'grad_norm': '0.2597', 'learning_rate': '0.001164', 'epoch': '7.678'}
{'loss': '5.195', 'grad_norm': '0.2368', 'learning_rate': '0.001143', 'epoch': '7.719'}
{'loss': '5.348', 'grad_norm': '0.2748', 'learning_rate': '0.001122', 'epoch': '7.761'}
{'loss': '5.244', 'grad_norm': '0.2827', 'learning_rate': '0.001102', 'epoch': '7.802'}
{'loss': '5.451', 'grad_norm': '0.1992', 'learning_rate': '0.001081', 'epoch': '7.844'}
{'loss': '5.23', 'grad_norm': '0.2285', 'learning_rate': '0.00106', 'epoch': '7.886'}
{'loss': '5.257', 'grad_norm': '0.2701', 'learning_rate': '0.001039', 'epoch': '7.927'}
{'loss': '5.199', 'grad_norm': '0.2468', 'learning_rate': '0.001019', 'epoch': '7.969'}
{'loss': '5.073', 'grad_norm': '0.2582', 'learning_rate': '0.0009979', 'epoch': '8.008'}
{'loss': '5.438', 'grad_norm': '0.2491', 'learning_rate': '0.0009772', 'epoch': '8.05'}
{'loss': '5.172', 'grad_norm': '0.2408', 'learning_rate': '0.0009564', 'epoch': '8.091'}
{'loss': '5.155', 'grad_norm': '0.226', 'learning_rate': '0.0009357', 'epoch': '8.133'}
{'loss': '5.197', 'grad_norm': '0.2352', 'learning_rate': '0.0009149', 'epoch': '8.175'}
{'loss': '5.225', 'grad_norm': '0.2092', 'learning_rate': '0.0008942', 'epoch': '8.216'}
{'loss': '5.142', 'grad_norm': '0.2095', 'learning_rate': '0.0008734', 'epoch': '8.258'}
{'loss': '5.131', 'grad_norm': '0.2343', 'learning_rate': '0.0008527', 'epoch': '8.299'}
{'loss': '5.44', 'grad_norm': '0.2468', 'learning_rate': '0.000832', 'epoch': '8.341'}
{'loss': '5.222', 'grad_norm': '0.2102', 'learning_rate': '0.0008112', 'epoch': '8.383'}
{'loss': '5.325', 'grad_norm': '0.2599', 'learning_rate': '0.0007905', 'epoch': '8.424'}
{'loss': '5.289', 'grad_norm': '0.239', 'learning_rate': '0.0007697', 'epoch': '8.466'}
{'loss': '5.172', 'grad_norm': '0.2219', 'learning_rate': '0.000749', 'epoch': '8.507'}
{'loss': '5.291', 'grad_norm': '0.2386', 'learning_rate': '0.0007282', 'epoch': '8.549'}
{'loss': '5.062', 'grad_norm': '0.2526', 'learning_rate': '0.0007075', 'epoch': '8.59'}
{'loss': '5.332', 'grad_norm': '0.2208', 'learning_rate': '0.0006867', 'epoch': '8.632'}
{'loss': '5.185', 'grad_norm': '0.2667', 'learning_rate': '0.000666', 'epoch': '8.674'}
{'loss': '5.157', 'grad_norm': '0.2452', 'learning_rate': '0.0006452', 'epoch': '8.715'}
{'loss': '5.098', 'grad_norm': '0.2636', 'learning_rate': '0.0006245', 'epoch': '8.757'}
{'loss': '5.178', 'grad_norm': '0.2304', 'learning_rate': '0.0006037', 'epoch': '8.798'}
{'loss': '5.208', 'grad_norm': '0.2798', 'learning_rate': '0.000583', 'epoch': '8.84'}
{'loss': '5.354', 'grad_norm': '0.2535', 'learning_rate': '0.0005622', 'epoch': '8.881'}
{'loss': '5.295', 'grad_norm': '0.2375', 'learning_rate': '0.0005415', 'epoch': '8.923'}
{'loss': '5.346', 'grad_norm': '0.2371', 'learning_rate': '0.0005207', 'epoch': '8.965'}
{'loss': '4.995', 'grad_norm': '0.2341', 'learning_rate': '0.0005', 'epoch': '9.004'}
{'loss': '5.382', 'grad_norm': '0.2272', 'learning_rate': '0.0004793', 'epoch': '9.046'}
{'loss': '5.118', 'grad_norm': '0.2012', 'learning_rate': '0.0004585', 'epoch': '9.087'}
{'loss': '5.388', 'grad_norm': '0.1989', 'learning_rate': '0.0004378', 'epoch': '9.129'}
{'loss': '5.193', 'grad_norm': '0.2322', 'learning_rate': '0.000417', 'epoch': '9.17'}
{'loss': '5.114', 'grad_norm': '0.2784', 'learning_rate': '0.0003963', 'epoch': '9.212'}
{'loss': '5.105', 'grad_norm': '0.2363', 'learning_rate': '0.0003755', 'epoch': '9.254'}
{'loss': '5.216', 'grad_norm': '0.2506', 'learning_rate': '0.0003548', 'epoch': '9.295'}
{'loss': '5.334', 'grad_norm': '0.2397', 'learning_rate': '0.000334', 'epoch': '9.337'}
{'loss': '5.257', 'grad_norm': '0.2451', 'learning_rate': '0.0003133', 'epoch': '9.378'}
{'loss': '5.116', 'grad_norm': '0.2368', 'learning_rate': '0.0002925', 'epoch': '9.42'}
{'loss': '5.137', 'grad_norm': '0.2404', 'learning_rate': '0.0002718', 'epoch': '9.462'}
{'loss': '5.097', 'grad_norm': '0.2295', 'learning_rate': '0.000251', 'epoch': '9.503'}
{'loss': '5.5', 'grad_norm': '0.2324', 'learning_rate': '0.0002303', 'epoch': '9.545'}
{'loss': '5.102', 'grad_norm': '0.2533', 'learning_rate': '0.0002095', 'epoch': '9.586'}
{'loss': '5.263', 'grad_norm': '0.2736', 'learning_rate': '0.0001888', 'epoch': '9.628'}
{'loss': '5.395', 'grad_norm': '0.2481', 'learning_rate': '0.000168', 'epoch': '9.669'}
{'loss': '5.263', 'grad_norm': '0.2356', 'learning_rate': '0.0001473', 'epoch': '9.711'}
{'loss': '5.154', 'grad_norm': '0.2252', 'learning_rate': '0.0001266', 'epoch': '9.753'}
{'loss': '5.166', 'grad_norm': '0.2703', 'learning_rate': '0.0001058', 'epoch': '9.794'}
{'loss': '5.21', 'grad_norm': '0.2326', 'learning_rate': '8.506e-05', 'epoch': '9.836'}
{'loss': '5.405', 'grad_norm': '0.2727', 'learning_rate': '6.432e-05', 'epoch': '9.877'}
{'loss': '5.125', 'grad_norm': '0.2185', 'learning_rate': '4.357e-05', 'epoch': '9.919'}
{'loss': '5.03', 'grad_norm': '0.2389', 'learning_rate': '2.282e-05', 'epoch': '9.96'}
{'loss': '5.112', 'grad_norm': '0.3487', 'learning_rate': '2.075e-06', 'epoch': '10'}
{'train_runtime': '1106', 'train_samples_per_second': '8.695', 'train_steps_per_second': '2.178', 'train_loss': '5.359', 'epoch': '10'}
{'loss': '16.67', 'grad_norm': '6.503', 'learning_rate': '0.004981', 'epoch': '0.04158'}
{'loss': '7.157', 'grad_norm': '0.723', 'learning_rate': '0.004961', 'epoch': '0.08316'}
{'loss': '6.139', 'grad_norm': '0.6927', 'learning_rate': '0.00494', 'epoch': '0.1247'}
{'loss': '6.18', 'grad_norm': '0.7358', 'learning_rate': '0.004919', 'epoch': '0.1663'}
{'loss': '6.094', 'grad_norm': '0.444', 'learning_rate': '0.004898', 'epoch': '0.2079'}
{'loss': '6.214', 'grad_norm': '0.4675', 'learning_rate': '0.004878', 'epoch': '0.2495'}
{'loss': '6.154', 'grad_norm': '0.5644', 'learning_rate': '0.004857', 'epoch': '0.2911'}
{'loss': '5.921', 'grad_norm': '0.4797', 'learning_rate': '0.004836', 'epoch': '0.3326'}
{'loss': '5.953', 'grad_norm': '0.4242', 'learning_rate': '0.004815', 'epoch': '0.3742'}
{'loss': '5.955', 'grad_norm': '0.3847', 'learning_rate': '0.004795', 'epoch': '0.4158'}
{'loss': '5.829', 'grad_norm': '0.4736', 'learning_rate': '0.004774', 'epoch': '0.4574'}
{'loss': '5.865', 'grad_norm': '0.448', 'learning_rate': '0.004753', 'epoch': '0.499'}
{'loss': '5.97', 'grad_norm': '0.4717', 'learning_rate': '0.004732', 'epoch': '0.5405'}
{'loss': '5.875', 'grad_norm': '0.5338', 'learning_rate': '0.004712', 'epoch': '0.5821'}
{'loss': '5.78', 'grad_norm': '0.4182', 'learning_rate': '0.004691', 'epoch': '0.6237'}
{'loss': '5.96', 'grad_norm': '0.5335', 'learning_rate': '0.00467', 'epoch': '0.6653'}
{'loss': '5.855', 'grad_norm': '0.4445', 'learning_rate': '0.004649', 'epoch': '0.7069'}
{'loss': '5.912', 'grad_norm': '0.3888', 'learning_rate': '0.004629', 'epoch': '0.7484'}
{'loss': '5.677', 'grad_norm': '0.4114', 'learning_rate': '0.004608', 'epoch': '0.79'}
{'loss': '5.797', 'grad_norm': '0.3764', 'learning_rate': '0.004587', 'epoch': '0.8316'}
{'loss': '5.638', 'grad_norm': '0.4314', 'learning_rate': '0.004566', 'epoch': '0.8732'}
{'loss': '5.69', 'grad_norm': '0.3618', 'learning_rate': '0.004546', 'epoch': '0.9148'}
{'loss': '5.816', 'grad_norm': '0.3286', 'learning_rate': '0.004525', 'epoch': '0.9563'}
{'loss': '5.915', 'grad_norm': '0.264', 'learning_rate': '0.004504', 'epoch': '0.9979'}
{'loss': '5.525', 'grad_norm': '0.3685', 'learning_rate': '0.004483', 'epoch': '1.037'}
{'loss': '5.674', 'grad_norm': '0.2965', 'learning_rate': '0.004463', 'epoch': '1.079'}
{'loss': '5.607', 'grad_norm': '0.3399', 'learning_rate': '0.004442', 'epoch': '1.121'}
{'loss': '5.568', 'grad_norm': '0.3375', 'learning_rate': '0.004421', 'epoch': '1.162'}
{'loss': '5.451', 'grad_norm': '0.341', 'learning_rate': '0.0044', 'epoch': '1.204'}
{'loss': '5.387', 'grad_norm': '0.3658', 'learning_rate': '0.00438', 'epoch': '1.245'}
{'loss': '5.404', 'grad_norm': '0.3722', 'learning_rate': '0.004359', 'epoch': '1.287'}
{'loss': '5.424', 'grad_norm': '0.3324', 'learning_rate': '0.004338', 'epoch': '1.328'}
{'loss': '5.397', 'grad_norm': '0.3086', 'learning_rate': '0.004317', 'epoch': '1.37'}
{'loss': '5.413', 'grad_norm': '0.3456', 'learning_rate': '0.004297', 'epoch': '1.412'}
{'loss': '5.54', 'grad_norm': '0.3228', 'learning_rate': '0.004276', 'epoch': '1.453'}
{'loss': '5.423', 'grad_norm': '0.2911', 'learning_rate': '0.004255', 'epoch': '1.495'}
{'loss': '5.476', 'grad_norm': '0.2807', 'learning_rate': '0.004234', 'epoch': '1.536'}
{'loss': '5.339', 'grad_norm': '0.3039', 'learning_rate': '0.004214', 'epoch': '1.578'}
{'loss': '5.645', 'grad_norm': '0.3193', 'learning_rate': '0.004193', 'epoch': '1.62'}
{'loss': '5.537', 'grad_norm': '0.3317', 'learning_rate': '0.004172', 'epoch': '1.661'}
{'loss': '5.425', 'grad_norm': '0.3001', 'learning_rate': '0.004151', 'epoch': '1.703'}
{'loss': '5.643', 'grad_norm': '0.2744', 'learning_rate': '0.004131', 'epoch': '1.744'}
{'loss': '5.404', 'grad_norm': '0.4063', 'learning_rate': '0.00411', 'epoch': '1.786'}
{'loss': '5.279', 'grad_norm': '0.2631', 'learning_rate': '0.004089', 'epoch': '1.827'}
{'loss': '5.223', 'grad_norm': '0.2702', 'learning_rate': '0.004068', 'epoch': '1.869'}
{'loss': '5.458', 'grad_norm': '0.2862', 'learning_rate': '0.004048', 'epoch': '1.911'}
{'loss': '5.237', 'grad_norm': '0.2522', 'learning_rate': '0.004027', 'epoch': '1.952'}
{'loss': '5.537', 'grad_norm': '0.2605', 'learning_rate': '0.004006', 'epoch': '1.994'}
{'loss': '5.198', 'grad_norm': '0.2429', 'learning_rate': '0.003985', 'epoch': '2.033'}
{'loss': '5.453', 'grad_norm': '0.2434', 'learning_rate': '0.003965', 'epoch': '2.075'}
{'loss': '5.377', 'grad_norm': '0.2145', 'learning_rate': '0.003944', 'epoch': '2.116'}
{'loss': '5.323', 'grad_norm': '0.2841', 'learning_rate': '0.003923', 'epoch': '2.158'}
{'loss': '5.411', 'grad_norm': '0.2584', 'learning_rate': '0.003902', 'epoch': '2.2'}
{'loss': '5.287', 'grad_norm': '0.2481', 'learning_rate': '0.003882', 'epoch': '2.241'}
{'loss': '5.454', 'grad_norm': '0.3332', 'learning_rate': '0.003861', 'epoch': '2.283'}
{'loss': '5.252', 'grad_norm': '0.251', 'learning_rate': '0.00384', 'epoch': '2.324'}
{'loss': '5.276', 'grad_norm': '0.2286', 'learning_rate': '0.00382', 'epoch': '2.366'}
{'loss': '5.409', 'grad_norm': '0.2882', 'learning_rate': '0.003799', 'epoch': '2.407'}
{'loss': '5.236', 'grad_norm': '0.3069', 'learning_rate': '0.003778', 'epoch': '2.449'}
{'loss': '5.328', 'grad_norm': '0.2268', 'learning_rate': '0.003757', 'epoch': '2.491'}
{'loss': '5.142', 'grad_norm': '0.2977', 'learning_rate': '0.003737', 'epoch': '2.532'}
{'loss': '5.173', 'grad_norm': '0.2882', 'learning_rate': '0.003716', 'epoch': '2.574'}
{'loss': '5.357', 'grad_norm': '0.2728', 'learning_rate': '0.003695', 'epoch': '2.615'}
{'loss': '5.277', 'grad_norm': '0.3435', 'learning_rate': '0.003674', 'epoch': '2.657'}
{'loss': '5.179', 'grad_norm': '0.4517', 'learning_rate': '0.003654', 'epoch': '2.699'}
{'loss': '5.077', 'grad_norm': '0.2463', 'learning_rate': '0.003633', 'epoch': '2.74'}
{'loss': '5.351', 'grad_norm': '0.2477', 'learning_rate': '0.003612', 'epoch': '2.782'}
{'loss': '5.188', 'grad_norm': '0.2696', 'learning_rate': '0.003591', 'epoch': '2.823'}
{'loss': '5.103', 'grad_norm': '0.2141', 'learning_rate': '0.003571', 'epoch': '2.865'}
{'loss': '5.369', 'grad_norm': '0.2396', 'learning_rate': '0.00355', 'epoch': '2.906'}
{'loss': '5.05', 'grad_norm': '0.2405', 'learning_rate': '0.003529', 'epoch': '2.948'}
{'loss': '5.237', 'grad_norm': '0.236', 'learning_rate': '0.003508', 'epoch': '2.99'}
{'loss': '5.041', 'grad_norm': '0.2851', 'learning_rate': '0.003488', 'epoch': '3.029'}
{'loss': '5.256', 'grad_norm': '0.2387', 'learning_rate': '0.003467', 'epoch': '3.071'}
{'loss': '5.04', 'grad_norm': '0.2338', 'learning_rate': '0.003446', 'epoch': '3.112'}
{'loss': '4.945', 'grad_norm': '0.2274', 'learning_rate': '0.003425', 'epoch': '3.154'}
{'loss': '5.112', 'grad_norm': '0.2901', 'learning_rate': '0.003405', 'epoch': '3.195'}
{'loss': '5.307', 'grad_norm': '0.2589', 'learning_rate': '0.003384', 'epoch': '3.237'}
{'loss': '5.15', 'grad_norm': '0.2551', 'learning_rate': '0.003363', 'epoch': '3.279'}
{'loss': '5.122', 'grad_norm': '0.2592', 'learning_rate': '0.003342', 'epoch': '3.32'}
{'loss': '5.225', 'grad_norm': '0.2605', 'learning_rate': '0.003322', 'epoch': '3.362'}
{'loss': '5.293', 'grad_norm': '0.2302', 'learning_rate': '0.003301', 'epoch': '3.403'}
{'loss': '4.857', 'grad_norm': '0.2407', 'learning_rate': '0.00328', 'epoch': '3.445'}
{'loss': '5.342', 'grad_norm': '0.2459', 'learning_rate': '0.003259', 'epoch': '3.486'}
